Year,Month,Day,Hour,Temperature,Irradiance
2021,4,1,23,26.95,0
2021,4,2,0,26.05,0
2021,4,2,1,25.34,0
2021,4,2,2,24.79,0
2021,4,2,3,24.39,0
2021,4,2,4,24.19,0
2021,4,2,5,24,0
2021,4,2,6,25.34,47.44
2021,4,2,7,27.94,206.08
2021,4,2,8,30.74,394.57
2021,4,2,9,34.38,543.8
2021,4,2,10,37.01,689.21
2021,4,2,11,38.58,683.2
2021,4,2,12,39.55,727.83
2021,4,2,13,40,659.72
2021,4,2,14,39.91,559.05
2021,4,2,15,39.3,395.77
2021,4,2,16,38.32,211.52
2021,4,2,17,36.33,68.41
2021,4,2,18,33.72,0
2021,4,2,19,32.18,0
2021,4,2,20,30.7,0
2021,4,2,21,29.65,0
2021,4,2,22,28.55,0
2021,4,2,23,27.58,0
2021,4,3,0,26.84,0
2021,4,3,1,26.07,0
2021,4,3,2,25.33,0
2021,4,3,3,24.63,0
2021,4,3,4,24.08,0
2021,4,3,5,23.65,0
2021,4,3,6,25.08,45.33
2021,4,3,7,28.14,197.2
2021,4,3,8,31.95,379.57
2021,4,3,9,34.91,547.38
2021,4,3,10,37.08,684.15
2021,4,3,11,38.66,821.98
2021,4,3,12,39.63,847.42
2021,4,3,13,40.12,796.65
2021,4,3,14,40.15,657.73
2021,4,3,15,39.64,478.59
2021,4,3,16,38.65,252.08
2021,4,3,17,36.76,78.84
2021,4,3,18,33.72,0
2021,4,3,19,32.12,0
2021,4,3,20,30.96,0
2021,4,3,21,29.99,0
2021,4,3,22,29.13,0
2021,4,3,23,28.4,0
2021,4,4,0,27.69,0
2021,4,4,1,27.03,0
2021,4,4,2,26.39,0
2021,4,4,3,25.83,0
2021,4,4,4,25.28,0
2021,4,4,5,24.73,0
2021,4,4,6,25.41,49.43
2021,4,4,7,28.28,198.54
2021,4,4,8,31.92,378.46
2021,4,4,9,34.52,545.21
2021,4,4,10,36.54,677.14
2021,4,4,11,38.09,775.52
2021,4,4,12,39.07,783.95
2021,4,4,13,39.55,747.41
2021,4,4,14,39.59,616.07
2021,4,4,15,39.09,443.45
2021,4,4,16,38.02,248.08
2021,4,4,17,36.05,90.88
2021,4,4,18,34.06,0
2021,4,4,19,32.89,0
2021,4,4,20,31.87,0
2021,4,4,21,31.19,0
2021,4,4,22,30.49,0
2021,4,4,23,29.54,0
2021,4,5,0,28.49,0
2021,4,5,1,27.65,0
2021,4,5,2,26.86,0
2021,4,5,3,26.12,0
2021,4,5,4,25.39,0
2021,4,5,5,24.69,0
2021,4,5,6,25.53,53.73
2021,4,5,7,27.91,223.84
2021,4,5,8,31.9,407.79
2021,4,5,9,34.74,586.23
2021,4,5,10,36.56,771.77
2021,4,5,11,37.81,912.34
2021,4,5,12,38.55,909.99
2021,4,5,13,38.83,851.48
2021,4,5,14,38.66,711.02
2021,4,5,15,38.06,525.69
2021,4,5,16,36.94,302.13
2021,4,5,17,34.33,109.95
2021,4,5,18,30.62,0
2021,4,5,19,29.41,0
2021,4,5,20,28.48,0
2021,4,5,21,27.51,0
2021,4,5,22,26.4,0
2021,4,5,23,25.48,0
2021,4,6,0,24.7,0
2021,4,6,1,24.09,0
2021,4,6,2,23.59,0
2021,4,6,3,23.15,0
2021,4,6,4,22.78,0
2021,4,6,5,22.48,0
2021,4,6,6,23.97,55.67
2021,4,6,7,26.35,235.53
2021,4,6,8,29.85,446.95
2021,4,6,9,33.19,629.84
2021,4,6,10,35.62,787.54
2021,4,6,11,37.28,785.27
2021,4,6,12,38.02,768.92
2021,4,6,13,38.46,743.05
2021,4,6,14,38.49,612.6
2021,4,6,15,38.15,444.34
2021,4,6,16,37.12,247.3
2021,4,6,17,35.29,81.9
2021,4,6,18,33.05,0
2021,4,6,19,31.33,0
2021,4,6,20,29.63,0
2021,4,6,21,28.4,0
2021,4,6,22,27.37,0
2021,4,6,23,26.56,0
2021,4,7,0,25.9,0
2021,4,7,1,25.29,0
2021,4,7,2,24.76,0
2021,4,7,3,24.3,0
2021,4,7,4,23.9,0
2021,4,7,5,23.55,0
2021,4,7,6,24.79,58.7
2021,4,7,7,27.62,230.34
2021,4,7,8,30.73,437.02
2021,4,7,9,33.88,625.16
2021,4,7,10,36.4,808.77
2021,4,7,11,38.12,863.54
2021,4,7,12,39.17,865.25
2021,4,7,13,39.62,801.36
2021,4,7,14,39.51,681.25
2021,4,7,15,38.84,481.75
2021,4,7,16,37.53,267.27
2021,4,7,17,35.29,90.98
2021,4,7,18,32.47,0
2021,4,7,19,31,0
2021,4,7,20,29.65,0
2021,4,7,21,28.55,0
2021,4,7,22,27.66,0
2021,4,7,23,26.9,0
2021,4,8,0,26.19,0
2021,4,8,1,25.62,0
2021,4,8,2,25.19,0
2021,4,8,3,24.84,0
2021,4,8,4,24.55,0
2021,4,8,5,24.28,0
2021,4,8,6,25.69,57.62
2021,4,8,7,28.53,204.98
2021,4,8,8,31.32,363.03
2021,4,8,9,34.03,528.32
2021,4,8,10,36.34,743.53
2021,4,8,11,38.05,680.15
2021,4,8,12,39.01,681.98
2021,4,8,13,39.44,648.08
2021,4,8,14,39.23,535.1
2021,4,8,15,38.38,373.07
2021,4,8,16,36.94,202.3
2021,4,8,17,34.94,70.38
2021,4,8,18,32.59,0
2021,4,8,19,31.01,0
2021,4,8,20,29.79,0
2021,4,8,21,28.8,0
2021,4,8,22,27.93,0
2021,4,8,23,27.12,0
2021,4,9,0,26.49,0
2021,4,9,1,26.05,0
2021,4,9,2,25.71,0
2021,4,9,3,25.44,0
2021,4,9,4,25.2,0
2021,4,9,5,25.05,0
2021,4,9,6,26.05,55.12
2021,4,9,7,28.19,200.43
2021,4,9,8,30.32,361.74
2021,4,9,9,32.4,554.95
2021,4,9,10,34.46,646.75
2021,4,9,11,36.12,700.92
2021,4,9,12,37.21,744.27
2021,4,9,13,37.74,703.23
2021,4,9,14,37.67,589.27
2021,4,9,15,37.08,434.38
2021,4,9,16,35.76,245.41
2021,4,9,17,33.73,82.27
2021,4,9,18,31.08,0
2021,4,9,19,29.56,0
2021,4,9,20,28.62,0
2021,4,9,21,27.96,0
2021,4,9,22,27.48,0
2021,4,9,23,26.95,0
2021,4,10,0,26.4,0
2021,4,10,1,25.89,0
2021,4,10,2,25.62,0
2021,4,10,3,25.44,0
2021,4,10,4,25.19,0
2021,4,10,5,24.94,0
2021,4,10,6,25.71,40
2021,4,10,7,28.23,150.03
2021,4,10,8,31.44,271.29
2021,4,10,9,34.61,413.89
2021,4,10,10,37.15,493.48
2021,4,10,11,39.12,612.35
2021,4,10,12,40.19,659.49
2021,4,10,13,40.64,511.66
2021,4,10,14,40.4,349.22
2021,4,10,15,38.8,276.05
2021,4,10,16,37.69,164.17
2021,4,10,17,36.26,79.05
2021,4,10,18,34.26,0
2021,4,10,19,33.23,0
2021,4,10,20,32.16,0
2021,4,10,21,31.11,0
2021,4,10,22,29.97,0
2021,4,10,23,28.92,0
2021,4,11,0,27.94,0
2021,4,11,1,27.1,0
2021,4,11,2,26.39,0
2021,4,11,3,25.72,0
2021,4,11,4,25.1,0
2021,4,11,5,24.59,0
2021,4,11,6,25.55,65.16
2021,4,11,7,28.37,212.88
2021,4,11,8,32.55,405.3
2021,4,11,9,35.71,586.41
2021,4,11,10,37.93,733.02
2021,4,11,11,39.63,844.02
2021,4,11,12,40.76,858.43
2021,4,11,13,41.34,810.5
2021,4,11,14,41.39,664.83
2021,4,11,15,40.9,482.25
2021,4,11,16,39.82,269.59
2021,4,11,17,37.93,91.98
2021,4,11,18,36.09,0
2021,4,11,19,34.82,0
2021,4,11,20,33.79,0
2021,4,11,21,32.92,0
2021,4,11,22,31.67,0
2021,4,11,23,30.23,0
2021,4,12,0,29.12,0
2021,4,12,1,28.39,0
2021,4,12,2,27.87,0
2021,4,12,3,27.41,0
2021,4,12,4,26.95,0
2021,4,12,5,26.61,0
2021,4,12,6,27.29,58.9
2021,4,12,7,29.26,202.99
2021,4,12,8,32.44,378.82
2021,4,12,9,36.14,545.43
2021,4,12,10,38.58,629.28
2021,4,12,11,40.4,817.67
2021,4,12,12,41.44,845.38
2021,4,12,13,41.8,696.5
2021,4,12,14,41.5,667.45
2021,4,12,15,40.51,492.38
2021,4,12,16,39.26,288.59
2021,4,12,17,37.63,94.54
2021,4,12,18,35.1,6.41
2021,4,12,19,33.88,0
2021,4,12,20,32.82,0
2021,4,12,21,31.69,0
2021,4,12,22,30.58,0
2021,4,12,23,29.46,0
2021,4,13,0,28.58,0
2021,4,13,1,27.87,0
2021,4,13,2,27.15,0
2021,4,13,3,26.54,0
2021,4,13,4,26.01,0
2021,4,13,5,25.48,0
2021,4,13,6,26.76,82.49
2021,4,13,7,29.8,253.52
2021,4,13,8,34.49,435.15
2021,4,13,9,37.84,616.61
2021,4,13,10,39.93,778.72
2021,4,13,11,41.38,806.56
2021,4,13,12,41.94,813.7
2021,4,13,13,42.2,740.16
2021,4,13,14,42.01,673.62
2021,4,13,15,41.37,493.46
2021,4,13,16,40.26,267.95
2021,4,13,17,38.08,88.88
2021,4,13,18,34.68,6.49
2021,4,13,19,33.43,0
2021,4,13,20,32.48,0
2021,4,13,21,31.32,0
2021,4,13,22,30.13,0
2021,4,13,23,29.1,0
2021,4,14,0,28.22,0
2021,4,14,1,27.41,0
2021,4,14,2,26.66,0
2021,4,14,3,25.98,0
2021,4,14,4,25.36,0
2021,4,14,5,24.83,0
2021,4,14,6,26.06,79.7
2021,4,14,7,29.23,256.95
2021,4,14,8,33.73,461.44
2021,4,14,9,37.44,632.76
2021,4,14,10,39.72,824.52
2021,4,14,11,41.24,901.24
2021,4,14,12,42.18,904.02
2021,4,14,13,42.53,843.79
2021,4,14,14,42.34,711.52
2021,4,14,15,41.75,529.23
2021,4,14,16,40.64,307.27
2021,4,14,17,38.7,102.36
2021,4,14,18,35.82,6.96
2021,4,14,19,34.66,0
2021,4,14,20,33.85,0
2021,4,14,21,32.16,0
2021,4,14,22,30.84,0
2021,4,14,23,29.73,0
2021,4,15,0,28.74,0
2021,4,15,1,28.08,0
2021,4,15,2,27.69,0
2021,4,15,3,27.19,0
2021,4,15,4,26.73,0
2021,4,15,5,26.3,0
2021,4,15,6,26.99,72.13
2021,4,15,7,28.8,242.98
2021,4,15,8,31.2,438.88
2021,4,15,9,33.67,595.23
2021,4,15,10,35.64,624.66
2021,4,15,11,37.01,696.12
2021,4,15,12,37.73,799.78
2021,4,15,13,38.17,702.12
2021,4,15,14,38.01,570.85
2021,4,15,15,37.22,438.69
2021,4,15,16,36.07,257.74
2021,4,15,17,34.55,84.77
2021,4,15,18,32.73,6.12
2021,4,15,19,31.57,0
2021,4,15,20,30.58,0
2021,4,15,21,29.73,0
2021,4,15,22,28.99,0
2021,4,15,23,28.36,0
2021,4,16,0,28.08,0
2021,4,16,1,28.08,0
2021,4,16,2,27.96,0
2021,4,16,3,27.77,0
2021,4,16,4,27.4,0
2021,4,16,5,27.12,0
2021,4,16,6,27.41,55.53
2021,4,16,7,28.65,172.78
2021,4,16,8,30.23,312.54
2021,4,16,9,32.2,472.8
2021,4,16,10,34.48,662.22
2021,4,16,11,36.4,702.34
2021,4,16,12,37.94,689.34
2021,4,16,13,38.89,633.96
2021,4,16,14,39.12,440.45
2021,4,16,15,38.71,280.51
2021,4,16,16,37.68,156.59
2021,4,16,17,35.8,44.13
2021,4,16,18,32.9,5.88
2021,4,16,19,31.6,0
2021,4,16,20,30.44,0
2021,4,16,21,29.28,0
2021,4,16,22,28.3,0
2021,4,16,23,27.47,0
2021,4,17,0,26.78,0
2021,4,17,1,26.14,0
2021,4,17,2,25.53,0
2021,4,17,3,25.06,0
2021,4,17,4,24.69,0
2021,4,17,5,24.37,0
2021,4,17,6,25.62,66.63
2021,4,17,7,28.17,237.94
2021,4,17,8,31.87,438.59
2021,4,17,9,34.84,634.19
2021,4,17,10,37.12,755.54
2021,4,17,11,38.76,876.44
2021,4,17,12,39.85,875.25
2021,4,17,13,40.37,812.53
2021,4,17,14,40.41,679.64
2021,4,17,15,39.85,474.33
2021,4,17,16,38.76,264.26
2021,4,17,17,37.03,86.37
2021,4,17,18,34.52,6.18
2021,4,17,19,33.13,0
2021,4,17,20,31.37,0
2021,4,17,21,29.74,0
2021,4,17,22,28.56,0
2021,4,17,23,27.67,0
2021,4,18,0,26.99,0
2021,4,18,1,26.51,0
2021,4,18,2,26.19,0
2021,4,18,3,25.86,0
2021,4,18,4,25.47,0
2021,4,18,5,25.13,0
2021,4,18,6,25.94,85.68
2021,4,18,7,27.99,236.16
2021,4,18,8,30.8,431.38
2021,4,18,9,33.9,581.07
2021,4,18,10,36.41,726.3
2021,4,18,11,38.23,757.17
2021,4,18,12,39.34,789.17
2021,4,18,13,39.94,697.66
2021,4,18,14,39.94,653.03
2021,4,18,15,39.4,472.74
2021,4,18,16,38.22,265.93
2021,4,18,17,36.51,88.68
2021,4,18,18,34.17,6
2021,4,18,19,32.87,0
2021,4,18,20,31.58,0
2021,4,18,21,30.34,0
2021,4,18,22,29.23,0
2021,4,18,23,28.23,0
2021,4,19,0,27.38,0
2021,4,19,1,26.76,0
2021,4,19,2,26.29,0
2021,4,19,3,25.94,0
2021,4,19,4,25.65,0
2021,4,19,5,25.37,6.48
2021,4,19,6,26.76,79.23
2021,4,19,7,29.64,268.27
2021,4,19,8,33.52,486.2
2021,4,19,9,36.74,676.59
2021,4,19,10,38.76,820.1
2021,4,19,11,40.15,926.87
2021,4,19,12,41.02,930.34
2021,4,19,13,41.45,856.99
2021,4,19,14,41.38,725.09
2021,4,19,15,40.84,551.95
2021,4,19,16,39.73,337.83
2021,4,19,17,37.49,117.63
2021,4,19,18,33.18,7.2
2021,4,19,19,31.33,0
2021,4,19,20,29.94,0
2021,4,19,21,29.08,0
2021,4,19,22,28.42,0
2021,4,19,23,27.51,0
2021,4,20,0,26.61,0
2021,4,20,1,25.96,0
2021,4,20,2,25.49,0
2021,4,20,3,25.06,0
2021,4,20,4,24.62,0
2021,4,20,5,24.33,6.73
2021,4,20,6,26.08,96.68
2021,4,20,7,29.4,299.85
2021,4,20,8,33.58,507.6
2021,4,20,9,36.77,681.1
2021,4,20,10,38.94,837.78
2021,4,20,11,40.44,889.35
2021,4,20,12,41.41,902.47
2021,4,20,13,41.82,859.71
2021,4,20,14,41.65,724.62
2021,4,20,15,41,543.2
2021,4,20,16,39.75,327.52
2021,4,20,17,37.88,107.54
2021,4,20,18,34.93,6.81
2021,4,20,19,33.42,0
2021,4,20,20,32.29,0
2021,4,20,21,30.86,0
2021,4,20,22,29.52,0
2021,4,20,23,28.62,0
2021,4,21,0,28.06,0
2021,4,21,1,27.62,0
2021,4,21,2,27.21,0
2021,4,21,3,26.8,0
2021,4,21,4,26.48,0
2021,4,21,5,26.24,6.98
2021,4,21,6,27.37,96.84
2021,4,21,7,29.98,299.08
2021,4,21,8,33.37,497.34
2021,4,21,9,36.27,665.08
2021,4,21,10,38.24,840.7
2021,4,21,11,39.61,890.26
2021,4,21,12,40.83,903.74
2021,4,21,13,41.87,830.73
2021,4,21,14,42.02,715.52
2021,4,21,15,40.99,530.48
2021,4,21,16,39.26,308.8
2021,4,21,17,37.78,107.02
2021,4,21,18,36.09,7.05
2021,4,21,19,35.12,0
2021,4,21,20,33.99,0
2021,4,21,21,32.54,0
2021,4,21,22,30.88,0
2021,4,21,23,29.48,0
2021,4,22,0,28.45,0
2021,4,22,1,27.73,0
2021,4,22,2,27.15,0
2021,4,22,3,26.65,0
2021,4,22,4,26.23,0
2021,4,22,5,25.94,6.34
2021,4,22,6,26.71,52.69
2021,4,22,7,28.95,221.39
2021,4,22,8,32.43,371.38
2021,4,22,9,35.46,399.91
2021,4,22,10,37.58,399.23
2021,4,22,11,39.21,422.55
2021,4,22,12,40.25,540.2
2021,4,22,13,40.27,522.41
2021,4,22,14,39.82,351.54
2021,4,22,15,39.11,295.79
2021,4,22,16,38.08,189.11
2021,4,22,17,36.68,63
2021,4,22,18,34.68,6.43
2021,4,22,19,33.4,0
2021,4,22,20,32.51,0
2021,4,22,21,31.83,0
2021,4,22,22,31.19,0
2021,4,22,23,30.44,0
2021,4,23,0,29.78,0
2021,4,23,1,29.05,0
2021,4,23,2,28.13,0
2021,4,23,3,27.44,0
2021,4,23,4,26.83,0
2021,4,23,5,26.33,5.87
2021,4,23,6,27.23,79.53
2021,4,23,7,30.23,254.22
2021,4,23,8,33.05,428.76
2021,4,23,9,35.21,558.27
2021,4,23,10,37.01,697.81
2021,4,23,11,38.47,816.98
2021,4,23,12,39.51,854.67
2021,4,23,13,40.01,789.42
2021,4,23,14,40.02,487.55
2021,4,23,15,39.41,471.43
2021,4,23,16,38.36,266.31
2021,4,23,17,36.87,97.43
2021,4,23,18,33.41,6.24
2021,4,23,19,31.87,0
2021,4,23,20,30.98,0
2021,4,23,21,30,0
2021,4,23,22,29.32,0
2021,4,23,23,28.93,0
2021,4,24,0,28.55,0
2021,4,24,1,27.97,0
2021,4,24,2,27.3,0
2021,4,24,3,26.69,0
2021,4,24,4,26.08,0
2021,4,24,5,25.39,6.35
2021,4,24,6,27.11,110.12
2021,4,24,7,30.85,310.55
2021,4,24,8,35.33,531.18
2021,4,24,9,38.16,700.2
2021,4,24,10,39.94,807.5
2021,4,24,11,41.21,939.49
2021,4,24,12,41.82,935.89
2021,4,24,13,41.68,887.25
2021,4,24,14,41.14,748.4
2021,4,24,15,40.73,559.33
2021,4,24,16,39.98,337.57
2021,4,24,17,38.08,115.37
2021,4,24,18,34.74,6.88
2021,4,24,19,33.44,0
2021,4,24,20,32.08,0
2021,4,24,21,30.76,0
2021,4,24,22,29.48,0
2021,4,24,23,28.57,0
2021,4,25,0,27.77,0
2021,4,25,1,27.08,0
2021,4,25,2,26.49,0
2021,4,25,3,25.9,0
2021,4,25,4,25.37,0
2021,4,25,5,24.93,7.45
2021,4,25,6,26.73,110.39
2021,4,25,7,29.66,295.36
2021,4,25,8,33.8,521.12
2021,4,25,9,37.17,737.94
2021,4,25,10,39.55,822.45
2021,4,25,11,41.32,914.87
2021,4,25,12,42.46,916.89
2021,4,25,13,43.07,849.9
2021,4,25,14,43.05,732.18
2021,4,25,15,42.57,544.84
2021,4,25,16,41.35,326.75
2021,4,25,17,39.49,124.44
2021,4,25,18,36.66,7.2
2021,4,25,19,35.54,0
2021,4,25,20,34.2,0
2021,4,25,21,32.55,0
2021,4,25,22,31.44,0
2021,4,25,23,30.42,0
2021,4,26,0,29.49,0
2021,4,26,1,28.63,0
2021,4,26,2,27.91,0
2021,4,26,3,27.29,0
2021,4,26,4,26.69,0
2021,4,26,5,26.14,7.63
2021,4,26,6,27.45,95.32
2021,4,26,7,30.17,269.55
2021,4,26,8,33.53,456.4
2021,4,26,9,36.89,659.12
2021,4,26,10,39.5,838.77
2021,4,26,11,41.29,878.28
2021,4,26,12,42.38,880.28
2021,4,26,13,42.87,830.18
2021,4,26,14,42.79,693.55
2021,4,26,15,42.11,508.22
2021,4,26,16,40.86,300.55
2021,4,26,17,39.17,107.54
2021,4,26,18,36.83,7.25
2021,4,26,19,35.5,0
2021,4,26,20,33.93,0
2021,4,26,21,32.27,0
2021,4,26,22,30.93,0
2021,4,26,23,29.78,0
2021,4,27,0,28.91,0
2021,4,27,1,28.26,0
2021,4,27,2,27.74,0
2021,4,27,3,27.3,0
2021,4,27,4,26.95,0
2021,4,27,5,26.76,7.84
2021,4,27,6,27.71,107.03
2021,4,27,7,29.76,297.77
2021,4,27,8,32.27,506.25
2021,4,27,9,34.92,665.34
2021,4,27,10,37.43,803.92
2021,4,27,11,39.18,867.12
2021,4,27,12,40.25,860.69
2021,4,27,13,41.12,806.37
2021,4,27,14,41.44,683.12
2021,4,27,15,41.04,515.9
2021,4,27,16,39.9,288.73
2021,4,27,17,38.29,102.87
2021,4,27,18,36.01,7.34
2021,4,27,19,34.61,0
2021,4,27,20,33.19,0
2021,4,27,21,31.84,0
2021,4,27,22,30.71,0
2021,4,27,23,29.76,0
2021,4,28,0,28.98,0
2021,4,28,1,28.3,0
2021,4,28,2,27.72,0
2021,4,28,3,27.2,0
2021,4,28,4,26.76,0
2021,4,28,5,26.51,7.69
2021,4,28,6,27.62,93.91
2021,4,28,7,29.4,273.49
2021,4,28,8,31.88,455.84
2021,4,28,9,35.22,638.52
2021,4,28,10,38.06,810.65
2021,4,28,11,39.99,896.99
2021,4,28,12,41.17,895.77
2021,4,28,13,41.77,822.02
2021,4,28,14,41.79,710.29
2021,4,28,15,41.16,533.49
2021,4,28,16,40.15,319.11
2021,4,28,17,38.65,109.05
2021,4,28,18,36.23,7.72
2021,4,28,19,34.83,0
2021,4,28,20,33.46,0
2021,4,28,21,32.27,0
2021,4,28,22,31.35,0
2021,4,28,23,30.57,0
2021,4,29,0,29.88,0
2021,4,29,1,29.46,0
2021,4,29,2,29.08,0
2021,4,29,3,28.76,0
2021,4,29,4,28.42,0
2021,4,29,5,28.12,8.12
2021,4,29,6,28.33,102.93
2021,4,29,7,29.07,300.67
2021,4,29,8,30.3,513.46
2021,4,29,9,32.04,699.8
2021,4,29,10,33.42,832.36
2021,4,29,11,34.42,854.73
2021,4,29,12,35.31,850.44
2021,4,29,13,35.96,806.84
2021,4,29,14,36.29,678.45
2021,4,29,15,36.2,497.21
2021,4,29,16,35.83,292.09
2021,4,29,17,34.91,103.2
2021,4,29,18,32.79,7.62
2021,4,29,19,31.81,0
2021,4,29,20,31.12,0
2021,4,29,21,30.54,0
2021,4,29,22,29.84,0
2021,4,29,23,29.19,0
2021,4,30,0,28.58,0
2021,4,30,1,27.98,0
2021,4,30,2,27.41,0
2021,4,30,3,26.94,0
2021,4,30,4,26.56,0
2021,4,30,5,26.25,8.81
2021,4,30,6,27.15,107.05
2021,4,30,7,29.8,279.45
2021,4,30,8,32.99,458.24
2021,4,30,9,35.31,634.03
2021,4,30,10,37.15,805.31
2021,4,30,11,38.73,835.49
2021,4,30,12,40,836.31
2021,4,30,13,40.77,786.8
2021,4,30,14,41.01,660.91
2021,4,30,15,40.66,487.75
2021,4,30,16,39.73,299.3
2021,4,30,17,38.2,118.53
2021,4,30,18,35.32,7.59
2021,4,30,19,34.15,0
2021,4,30,20,33.38,0
2021,4,30,21,32.36,0
2021,4,30,22,31.3,0
2021,4,30,23,30.24,0
2021,5,1,0,29.25,0
2021,5,1,1,28.45,0
2021,5,1,2,27.86,0
2021,5,1,3,27.43,0
2021,5,1,4,26.89,0
2021,5,1,5,26.47,8.18
2021,5,1,6,27.47,94.24
2021,5,1,7,29.96,256.24
2021,5,1,8,33.58,445.18
2021,5,1,9,37,653.6
2021,5,1,10,39.3,788.48
2021,5,1,11,40.76,837.3
2021,5,1,12,41.62,806.23
2021,5,1,13,42.01,764.9
2021,5,1,14,41.92,637.13
2021,5,1,15,41.29,480.49
2021,5,1,16,40.01,296.24
2021,5,1,17,38.36,107.56
2021,5,1,18,36.01,7.84
2021,5,1,19,34.68,0
2021,5,1,20,33.25,0
2021,5,1,21,31.83,0
2021,5,1,22,30.56,0
2021,5,1,23,29.49,0
2021,5,2,0,28.64,0
2021,5,2,1,27.94,0
2021,5,2,2,27.31,0
2021,5,2,3,26.76,0
2021,5,2,4,26.33,0
2021,5,2,5,26.06,8.9
2021,5,2,6,27.51,104.38
2021,5,2,7,29.98,281.53
2021,5,2,8,33.25,484.59
2021,5,2,9,35.84,683.3
2021,5,2,10,37.8,791.95
2021,5,2,11,39.3,844.48
2021,5,2,12,40.31,800.3
2021,5,2,13,40.71,725.91
2021,5,2,14,40.45,611.8
2021,5,2,15,39.27,369.35
2021,5,2,16,37.85,212.8
2021,5,2,17,36.54,50.29
2021,5,2,18,35.08,5.06
2021,5,2,19,33.97,0
2021,5,2,20,32.76,0
2021,5,2,21,31.62,0
2021,5,2,22,30.52,0
2021,5,2,23,29.55,0
2021,5,3,0,28.87,0
2021,5,3,1,28.42,0
2021,5,3,2,28.06,0
2021,5,3,3,27.74,0
2021,5,3,4,27.44,0
2021,5,3,5,27.2,7.66
2021,5,3,6,27.78,52.65
2021,5,3,7,29.74,152.96
2021,5,3,8,32.83,303.77
2021,5,3,9,34.9,449.93
2021,5,3,10,35.59,633.18
2021,5,3,11,35.89,683.8
2021,5,3,12,36.51,605.03
2021,5,3,13,37.37,744.77
2021,5,3,14,37.49,638.71
2021,5,3,15,37.19,489.36
2021,5,3,16,36.45,287.95
2021,5,3,17,35.16,104.4
2021,5,3,18,32.98,8.21
2021,5,3,19,31.98,0
2021,5,3,20,31.08,0
2021,5,3,21,30.12,0
2021,5,3,22,29.37,0
2021,5,3,23,28.69,0
2021,5,4,0,28.08,0
2021,5,4,1,27.55,0
2021,5,4,2,27.1,0
2021,5,4,3,26.79,0
2021,5,4,4,26.52,0
2021,5,4,5,26.39,8.77
2021,5,4,6,26.76,38.95
2021,5,4,7,27.36,48.09
2021,5,4,8,28.37,103.05
2021,5,4,9,29.5,133.52
2021,5,4,10,30.49,164.87
2021,5,4,11,31,114.59
2021,5,4,12,31.07,445.02
2021,5,4,13,30.94,354.98
2021,5,4,14,30.57,357.41
2021,5,4,15,30.13,351.12
2021,5,4,16,29.56,213.18
2021,5,4,17,28.97,85.75
2021,5,4,18,27.7,8.06
2021,5,4,19,26.78,0
2021,5,4,20,26.26,0
2021,5,4,21,25.86,0
2021,5,4,22,25.54,0
2021,5,4,23,25.26,0
2021,5,5,0,25.01,0
2021,5,5,1,24.79,0
2021,5,5,2,24.56,0
2021,5,5,3,24.29,0
2021,5,5,4,24.1,0
2021,5,5,5,24.01,9.6
2021,5,5,6,25.49,92.38
2021,5,5,7,27.7,287.79
2021,5,5,8,29.91,485.56
2021,5,5,9,31.67,568.91
2021,5,5,10,33.13,687.06
2021,5,5,11,34.15,725.08
2021,5,5,12,34.65,748.4
2021,5,5,13,34.74,669.03
2021,5,5,14,34.55,514.66
2021,5,5,15,34.07,95.55
2021,5,5,16,33.29,36.47
2021,5,5,17,32.12,17.15
2021,5,5,18,30.33,6.52
2021,5,5,19,28.89,0
2021,5,5,20,28.01,0
2021,5,5,21,27.28,0
2021,5,5,22,26.73,0
2021,5,5,23,26.27,0
2021,5,6,0,25.9,0
2021,5,6,1,25.58,0
2021,5,6,2,25.34,0
2021,5,6,3,25.15,0
2021,5,6,4,24.98,0
2021,5,6,5,24.87,9.7
2021,5,6,6,26,102.55
2021,5,6,7,28,274.2
2021,5,6,8,30.24,469.78
2021,5,6,9,32.21,615.09
2021,5,6,10,33.86,766
2021,5,6,11,35.21,869.99
2021,5,6,12,36.3,861.94
2021,5,6,13,36.9,839.97
2021,5,6,14,37.07,707.99
2021,5,6,15,36.72,520.62
2021,5,6,16,35.9,320.45
2021,5,6,17,34.6,128.05
2021,5,6,18,32.45,10.46
2021,5,6,19,31.39,0
2021,5,6,20,30.15,0
2021,5,6,21,29.13,0
2021,5,6,22,28.37,0
2021,5,6,23,27.84,0
2021,5,7,0,27.32,0
2021,5,7,1,26.71,0
2021,5,7,2,26.19,0
2021,5,7,3,25.79,0
2021,5,7,4,25.53,0
2021,5,7,5,25.44,11.84
2021,5,7,6,26.58,117.17
2021,5,7,7,28.29,307.39
2021,5,7,8,30.73,513.68
2021,5,7,9,32.89,601.24
2021,5,7,10,34.48,734.74
2021,5,7,11,35.76,799.23
2021,5,7,12,36.65,775.58
2021,5,7,13,37.01,564.84
2021,5,7,14,36.93,531.16
2021,5,7,15,36.3,317.1
2021,5,7,16,35.43,212.04
2021,5,7,17,33.98,44.52
2021,5,7,18,31.62,8.56
2021,5,7,19,29.98,0
2021,5,7,20,29,0
2021,5,7,21,28.22,0
2021,5,7,22,27.45,0
2021,5,7,23,26.73,0
2021,5,8,0,26.15,0
2021,5,8,1,25.68,0
2021,5,8,2,25.31,0
2021,5,8,3,25.01,0
2021,5,8,4,24.81,0
